created_at,field1,field2,field3,field4
2021-12-10T18:20:13+00:00,576,223,228,171
2021-12-10T18:20:35+00:00,576,232,228,171
2021-12-10T18:20:58+00:00,577,232,238,171
2021-12-10T18:21:20+00:00,577,233,228,171
2021-12-10T18:21:43+00:00,575,223,228,172
2021-12-10T18:22:05+00:00,577,227,228,175
2021-12-10T18:22:27+00:00,578,230,237,172
2021-12-10T18:22:50+00:00,578,223,228,171
2021-12-10T18:23:12+00:00,576,232,236,179
2021-12-10T18:23:34+00:00,579,234,228,171
2021-12-10T18:23:57+00:00,578,223,228,175
2021-12-10T18:24:19+00:00,578,231,240,171
2021-12-10T18:24:41+00:00,579,231,232,172
2021-12-10T18:25:05+00:00,578,223,228,171
2021-12-10T18:25:27+00:00,576,223,228,177
2021-12-10T18:25:50+00:00,574,232,228,171
2021-12-10T18:26:13+00:00,571,231,235,179
2021-12-10T18:26:35+00:00,571,223,228,171
2021-12-10T18:26:57+00:00,564,235,228,171
2021-12-10T18:27:20+00:00,562,223,228,171
2021-12-10T18:27:42+00:00,562,223,228,171
2021-12-10T18:28:04+00:00,560,223,228,172
2021-12-10T18:28:27+00:00,571,232,239,171
2021-12-10T18:28:49+00:00,562,223,227,172
2021-12-10T18:29:11+00:00,560,223,228,172
2021-12-10T18:29:34+00:00,561,235,228,174
2021-12-10T18:29:56+00:00,565,232,238,171
2021-12-10T18:30:19+00:00,565,232,238,172
2021-12-10T18:30:41+00:00,566,235,228,171
2021-12-10T18:31:03+00:00,565,228,228,171
2021-12-10T18:31:26+00:00,567,235,228,171
2021-12-10T18:31:48+00:00,570,232,228,171
2021-12-10T18:32:10+00:00,567,232,240,174
2021-12-10T18:32:33+00:00,571,223,228,171
2021-12-10T18:32:55+00:00,571,233,232,171
2021-12-10T18:33:17+00:00,575,223,229,171
2021-12-10T18:33:40+00:00,573,233,242,171
2021-12-10T18:34:03+00:00,574,231,229,172
2021-12-10T18:34:25+00:00,573,223,228,172
2021-12-10T18:34:47+00:00,571,232,233,171
2021-12-10T18:35:10+00:00,576,223,228,171
2021-12-10T18:35:32+00:00,577,233,228,171
2021-12-10T18:35:54+00:00,578,233,228,172
2021-12-10T18:36:17+00:00,576,233,228,171
2021-12-10T18:36:39+00:00,578,232,232,171
2021-12-10T18:37:02+00:00,578,222,236,178
2021-12-10T18:37:24+00:00,579,223,228,171
2021-12-10T18:37:46+00:00,578,224,229,172
2021-12-10T18:38:09+00:00,579,232,228,175
2021-12-10T18:38:32+00:00,576,236,228,171
2021-12-10T18:38:54+00:00,577,233,227,171
2021-12-10T18:39:16+00:00,579,233,228,172
2021-12-10T18:39:39+00:00,578,223,228,172
2021-12-10T18:40:02+00:00,579,223,228,172
2021-12-10T18:40:24+00:00,583,226,228,172
2021-12-10T18:40:46+00:00,579,231,228,171
2021-12-10T18:41:09+00:00,579,227,237,172
2021-12-10T18:41:31+00:00,581,231,237,179
2021-12-10T18:41:53+00:00,578,228,228,178
2021-12-10T18:42:16+00:00,579,234,228,171
2021-12-10T18:42:38+00:00,581,223,228,172
2021-12-10T18:43:01+00:00,580,224,228,174
2021-12-10T18:43:23+00:00,577,232,228,172
2021-12-10T18:43:46+00:00,577,223,228,177
2021-12-10T18:44:08+00:00,578,223,228,172
2021-12-10T18:44:31+00:00,578,225,228,172
2021-12-10T18:44:53+00:00,581,223,228,171
2021-12-10T18:45:15+00:00,579,233,228,171
2021-12-10T18:45:38+00:00,578,231,238,172
2021-12-10T18:46:00+00:00,579,233,228,175
2021-12-10T18:46:23+00:00,579,232,238,172
2021-12-10T18:46:45+00:00,577,223,229,171
2021-12-10T18:47:08+00:00,579,223,228,172
2021-12-10T18:47:30+00:00,580,232,228,171
2021-12-10T18:47:52+00:00,582,223,241,178
2021-12-10T18:48:15+00:00,576,223,228,179
2021-12-10T18:48:37+00:00,579,227,228,171
2021-12-10T18:49:00+00:00,576,223,237,179
2021-12-10T18:49:22+00:00,1535,223,228,172
2021-12-10T18:49:45+00:00,1535,232,238,179
2021-12-10T18:50:07+00:00,1535,231,238,171
2021-12-10T18:50:29+00:00,1535,223,227,171
2021-12-10T18:50:52+00:00,1534,223,228,172
2021-12-10T18:51:14+00:00,1535,224,228,171
2021-12-10T18:51:37+00:00,1533,222,228,171
2021-12-10T18:51:59+00:00,1535,223,231,172
2021-12-10T18:52:22+00:00,1535,223,228,172
2021-12-10T18:52:44+00:00,1535,223,236,180
2021-12-10T18:53:06+00:00,1535,235,236,179
2021-12-10T18:53:29+00:00,1535,223,237,179
2021-12-10T18:53:51+00:00,1535,232,228,172
2021-12-10T18:54:14+00:00,1535,223,239,180
2021-12-10T18:54:36+00:00,1546,238,237,181
2021-12-10T18:54:58+00:00,1535,224,228,175
2021-12-10T18:55:21+00:00,1535,227,238,172
2021-12-10T18:55:43+00:00,1535,223,228,171
2021-12-10T18:56:06+00:00,1534,223,228,171
2021-12-10T18:56:28+00:00,1535,223,228,178
2021-12-10T18:56:50+00:00,1535,222,228,172
2021-12-10T18:57:13+00:00,1535,229,234,176
2021-12-10T18:57:35+00:00,1535,224,236,178
2021-12-10T18:57:57+00:00,1545,223,227,171
2021-12-10T18:58:19+00:00,1535,232,239,172
2021-12-10T18:58:42+00:00,1545,223,228,172
2021-12-10T18:59:04+00:00,1535,223,228,171
2021-12-10T18:59:26+00:00,1547,232,229,171
2021-12-10T18:59:49+00:00,1543,223,228,178
2021-12-10T19:00:11+00:00,1545,234,228,171
2021-12-10T19:00:33+00:00,1543,233,236,180
2021-12-10T19:00:56+00:00,1534,231,239,172
2021-12-10T19:01:18+00:00,1535,223,228,172
2021-12-10T19:01:40+00:00,1534,232,240,171
2021-12-10T19:02:03+00:00,1534,223,229,172
2021-12-10T19:02:25+00:00,1535,231,239,171
2021-12-10T19:02:48+00:00,1535,223,228,171
2021-12-10T19:03:10+00:00,1535,232,228,172
2021-12-10T19:03:33+00:00,1545,235,228,171
2021-12-10T19:03:55+00:00,1535,223,228,172
2021-12-10T19:04:17+00:00,1547,234,229,172
2021-12-10T19:04:40+00:00,1535,232,235,172
2021-12-10T19:05:02+00:00,1542,232,229,171
2021-12-10T19:05:25+00:00,1545,222,228,171
2021-12-10T19:05:47+00:00,1535,223,228,171
2021-12-10T19:06:09+00:00,1543,223,228,171
2021-12-10T19:06:32+00:00,1545,232,238,172
2021-12-10T19:06:54+00:00,1531,233,228,172
2021-12-10T19:07:17+00:00,1535,223,228,172
2021-12-10T19:07:39+00:00,1545,223,228,171
2021-12-10T19:08:02+00:00,1545,222,228,171
2021-12-10T19:08:24+00:00,1548,223,228,171
2021-12-10T19:08:46+00:00,1545,231,240,171
2021-12-10T19:09:09+00:00,1543,234,228,171
2021-12-10T19:09:31+00:00,1543,234,228,171
2021-12-10T19:09:53+00:00,1545,223,228,172
2021-12-10T19:10:17+00:00,1535,191,223,174
2021-12-10T19:10:39+00:00,1543,182,217,174
2021-12-10T19:11:02+00:00,1541,203,222,169
2021-12-10T19:11:24+00:00,1535,196,222,169
2021-12-10T19:11:46+00:00,1535,183,208,165
2021-12-10T19:12:09+00:00,1535,202,223,165
2021-12-10T19:12:31+00:00,1535,202,222,169
2021-12-10T19:12:54+00:00,1535,209,223,169
2021-12-10T19:13:16+00:00,1535,182,223,166
2021-12-10T19:13:39+00:00,1535,203,222,169
2021-12-10T19:14:01+00:00,1544,206,231,171
2021-12-10T19:14:23+00:00,1535,183,211,169
2021-12-10T19:14:46+00:00,1535,191,217,162
2021-12-10T19:15:08+00:00,1535,212,222,166
2021-12-10T19:15:31+00:00,1535,212,223,170
2021-12-10T19:15:53+00:00,1535,188,222,168
2021-12-10T19:16:15+00:00,1534,176,229,167
2021-12-10T19:16:38+00:00,1533,196,217,162
2021-12-10T19:17:00+00:00,1535,204,211,180
2021-12-10T19:17:23+00:00,1542,203,223,169
2021-12-10T19:17:45+00:00,1535,211,223,169
2021-12-10T19:18:08+00:00,1542,191,223,169
2021-12-10T19:18:30+00:00,1546,191,215,172
2021-12-10T19:18:53+00:00,1535,223,236,179
2021-12-10T19:19:15+00:00,1542,231,228,174
2021-12-10T19:19:37+00:00,1543,223,228,171
2021-12-10T19:20:00+00:00,1543,235,228,171
2021-12-10T19:20:22+00:00,1546,223,228,171
2021-12-10T19:20:44+00:00,1535,230,237,172
2021-12-10T19:21:07+00:00,1535,223,228,171
2021-12-10T19:21:29+00:00,1535,234,228,171
2021-12-10T19:21:51+00:00,1535,232,239,171
2021-12-10T19:22:14+00:00,1543,223,228,172
2021-12-10T19:22:36+00:00,1535,227,238,171
2021-12-10T19:22:59+00:00,1535,222,228,173
2021-12-10T19:23:21+00:00,1535,223,227,171
2021-12-10T19:23:44+00:00,1543,223,228,171
2021-12-10T19:24:06+00:00,1535,223,228,172
2021-12-10T19:24:28+00:00,1535,232,228,171
2021-12-10T19:24:51+00:00,1535,233,227,171
2021-12-10T19:25:13+00:00,1533,233,228,175
2021-12-10T19:25:36+00:00,1533,232,228,171
2021-12-10T19:25:58+00:00,1534,232,228,174
2021-12-10T19:26:20+00:00,1547,230,238,174
2021-12-10T19:26:43+00:00,1545,233,227,171
2021-12-10T19:27:05+00:00,1545,232,242,171
2021-12-10T19:27:28+00:00,1546,231,236,171
2021-12-10T19:27:50+00:00,1546,223,235,178
2021-12-10T19:28:12+00:00,1547,232,232,171
2021-12-10T19:28:35+00:00,1547,233,228,171
2021-12-10T19:28:57+00:00,1549,222,235,179
2021-12-10T19:29:20+00:00,1546,230,238,171
2021-12-10T19:29:42+00:00,1543,232,239,171
2021-12-10T19:30:05+00:00,1543,223,228,172
2021-12-10T19:30:27+00:00,1549,222,239,177
2021-12-10T19:30:50+00:00,1535,233,230,171
2021-12-10T19:31:12+00:00,1530,231,228,171
2021-12-10T19:31:34+00:00,1535,230,237,179
2021-12-10T19:31:57+00:00,1543,232,229,174
2021-12-10T19:32:19+00:00,1535,222,228,172
2021-12-10T19:32:41+00:00,1534,231,236,173
2021-12-10T19:33:04+00:00,1535,223,227,176
2021-12-10T19:33:28+00:00,1535,232,241,171
2021-12-10T19:33:51+00:00,1535,224,228,171
2021-12-10T19:34:13+00:00,1535,222,227,171
2021-12-10T19:34:35+00:00,1535,237,228,171
2021-12-10T19:34:58+00:00,1535,231,231,171
2021-12-10T19:35:20+00:00,1535,223,231,175
2021-12-10T19:35:43+00:00,1535,223,228,171
2021-12-10T19:36:05+00:00,1535,223,232,171
2021-12-10T19:36:28+00:00,1535,223,228,171
2021-12-10T19:36:50+00:00,1535,232,228,171
2021-12-10T19:37:12+00:00,1535,233,228,171
2021-12-10T19:37:35+00:00,1535,237,228,171
2021-12-10T19:37:57+00:00,1535,233,237,180
2021-12-10T19:38:19+00:00,1535,232,228,171
2021-12-10T19:38:42+00:00,1535,223,228,171
2021-12-10T19:39:04+00:00,1533,238,228,171
2021-12-10T19:39:26+00:00,1535,232,236,171
2021-12-10T19:39:49+00:00,1535,231,239,171
2021-12-10T19:40:11+00:00,1535,232,238,171
2021-12-10T19:40:33+00:00,1535,233,231,175
2021-12-10T19:40:56+00:00,1533,226,228,171
2021-12-10T19:41:18+00:00,1535,238,236,179
2021-12-10T19:41:40+00:00,1535,223,228,171
2021-12-10T19:42:03+00:00,1535,223,228,172
2021-12-10T19:42:25+00:00,1535,223,228,171
2021-12-10T19:42:48+00:00,1535,232,230,171
2021-12-10T19:43:10+00:00,1535,234,236,178
2021-12-10T19:43:32+00:00,1535,231,236,178
2021-12-10T19:43:55+00:00,1543,231,235,171
2021-12-10T19:44:17+00:00,1535,232,233,171
2021-12-10T19:44:40+00:00,1535,230,236,171
2021-12-10T19:45:02+00:00,1535,231,236,179
2021-12-10T19:45:25+00:00,1534,223,228,171
2021-12-10T19:45:47+00:00,1535,235,228,171
2021-12-10T19:46:10+00:00,1535,223,228,171
2021-12-10T19:46:32+00:00,1535,223,227,171
2021-12-10T19:46:55+00:00,1534,233,228,171
2021-12-10T19:47:17+00:00,1535,230,238,171
2021-12-10T19:47:39+00:00,1535,231,237,182
2021-12-10T19:48:02+00:00,1533,223,231,171
2021-12-10T19:48:24+00:00,1534,224,228,171
2021-12-10T19:48:47+00:00,1530,223,228,171
2021-12-10T19:49:09+00:00,1535,231,238,171
2021-12-10T19:49:32+00:00,1535,232,227,172
2021-12-10T19:49:54+00:00,1535,227,228,171
2021-12-10T19:50:16+00:00,1548,229,238,171
2021-12-10T19:50:39+00:00,1547,224,227,171
2021-12-10T19:51:01+00:00,1549,222,228,174
2021-12-10T19:51:24+00:00,1547,222,232,171
2021-12-10T19:51:46+00:00,1547,233,227,171
2021-12-10T19:52:08+00:00,1548,223,227,177
2021-12-10T19:52:31+00:00,1547,231,236,178
2021-12-10T19:52:53+00:00,1546,223,228,177
2021-12-10T19:53:15+00:00,1546,227,227,172
2021-12-10T19:53:38+00:00,1547,223,228,172
2021-12-10T19:54:01+00:00,1547,231,237,170
2021-12-10T19:54:23+00:00,1548,231,236,172
2021-12-10T19:54:45+00:00,1535,226,231,171
2021-12-10T19:55:08+00:00,1548,222,235,177
2021-12-10T19:55:30+00:00,1534,223,228,172
2021-12-10T19:55:53+00:00,1546,227,238,171
2021-12-10T19:56:15+00:00,1546,230,237,171
2021-12-10T19:56:37+00:00,1545,222,231,174
2021-12-10T19:57:00+00:00,1546,232,228,171
2021-12-10T19:57:22+00:00,1545,233,227,171
2021-12-10T19:57:44+00:00,1545,230,237,182
2021-12-10T19:58:07+00:00,1547,223,228,171
2021-12-10T19:58:29+00:00,1545,226,228,171
2021-12-10T19:58:52+00:00,1545,233,228,171
2021-12-10T19:59:14+00:00,1545,226,239,174
2021-12-10T19:59:37+00:00,1535,223,228,171
2021-12-10T19:59:59+00:00,1545,232,227,170
2021-12-10T20:00:22+00:00,1546,231,232,179
2021-12-10T20:00:44+00:00,1547,229,237,171
2021-12-10T20:01:07+00:00,1543,231,238,171
2021-12-10T20:01:29+00:00,1543,227,228,171
2021-12-10T20:01:52+00:00,1546,237,228,171
2021-12-10T20:02:14+00:00,1543,232,227,171
2021-12-10T20:02:37+00:00,1545,230,232,174
2021-12-10T20:02:59+00:00,1549,223,228,171
2021-12-10T20:03:21+00:00,1535,232,231,171
2021-12-10T20:03:44+00:00,1546,230,237,171
2021-12-10T20:04:06+00:00,1545,222,228,171
2021-12-10T20:04:29+00:00,1543,232,227,171
2021-12-10T20:04:51+00:00,1546,223,228,174
2021-12-10T20:05:14+00:00,1543,225,228,171
2021-12-10T20:05:36+00:00,1535,231,228,171
2021-12-10T20:05:58+00:00,1543,230,237,172
2021-12-10T20:06:21+00:00,1546,226,227,171
2021-12-10T20:06:43+00:00,1535,223,232,174
2021-12-10T20:07:05+00:00,1546,233,227,174
2021-12-10T20:07:28+00:00,1545,233,228,171
2021-12-10T20:07:50+00:00,1546,232,243,171
2021-12-10T20:08:13+00:00,1543,231,237,172
2021-12-10T20:08:35+00:00,1546,232,242,171
2021-12-10T20:08:57+00:00,1547,232,239,171
2021-12-10T20:09:20+00:00,1543,235,229,174
2021-12-10T20:09:42+00:00,1546,230,231,173
2021-12-10T20:10:05+00:00,1546,223,228,171
2021-12-10T20:10:27+00:00,1543,224,228,171
2021-12-10T20:10:49+00:00,1543,223,231,171
2021-12-10T20:11:12+00:00,1543,224,228,171
2021-12-10T20:11:35+00:00,1535,231,228,171
2021-12-10T20:11:57+00:00,1535,223,228,175
2021-12-10T20:12:20+00:00,1535,223,228,171
2021-12-10T20:12:43+00:00,1546,223,227,171
2021-12-10T20:13:05+00:00,1544,223,228,178
2021-12-10T20:13:28+00:00,1545,230,236,172
2021-12-10T20:13:51+00:00,1543,223,227,171
2021-12-10T20:14:13+00:00,1546,223,228,171
2021-12-10T20:14:35+00:00,1548,232,228,172
2021-12-10T20:14:58+00:00,1546,223,228,171
2021-12-10T20:15:20+00:00,1545,230,238,174
2021-12-10T20:15:43+00:00,1546,232,228,171
2021-12-10T20:16:05+00:00,1546,223,228,171
2021-12-10T20:16:27+00:00,1535,231,238,171
2021-12-10T20:16:50+00:00,1548,222,235,178
2021-12-10T20:17:12+00:00,1545,235,236,174
2021-12-10T20:17:34+00:00,1542,223,228,171
2021-12-10T20:17:57+00:00,1546,223,228,171
2021-12-10T20:18:19+00:00,1547,231,227,172
2021-12-10T20:18:42+00:00,1545,231,236,171
2021-12-10T20:19:04+00:00,1535,232,228,171
2021-12-10T20:19:27+00:00,1542,223,228,171
2021-12-10T20:19:49+00:00,1535,223,228,171
2021-12-10T20:20:11+00:00,1543,223,228,171
2021-12-10T20:20:34+00:00,1544,233,228,171
2021-12-10T20:20:56+00:00,1545,223,228,171
2021-12-10T20:21:19+00:00,1545,232,228,171
2021-12-10T20:21:41+00:00,1546,222,228,174
2021-12-10T20:22:03+00:00,1545,232,229,171
2021-12-10T20:22:26+00:00,1545,230,238,171
2021-12-10T20:22:48+00:00,1546,232,236,179
2021-12-10T20:23:11+00:00,1545,232,237,171
2021-12-10T20:23:33+00:00,1545,230,238,171
2021-12-10T20:23:55+00:00,1545,231,228,171
2021-12-10T20:24:18+00:00,1547,222,228,171
2021-12-10T20:24:40+00:00,1549,228,228,171
2021-12-10T20:25:02+00:00,1546,223,229,171
2021-12-10T20:25:25+00:00,1542,231,228,172
2021-12-10T20:25:47+00:00,1545,228,228,172
2021-12-10T20:26:10+00:00,1546,227,227,171
2021-12-10T20:26:32+00:00,1544,223,231,174
2021-12-10T20:26:55+00:00,1545,233,232,171
2021-12-10T20:27:18+00:00,1531,231,236,182
2021-12-10T20:27:40+00:00,1535,232,236,179
2021-12-10T20:28:03+00:00,1544,231,236,179
2021-12-10T20:28:25+00:00,1543,222,227,171
2021-12-10T20:28:48+00:00,1549,223,227,171
2021-12-10T20:29:10+00:00,1543,230,234,178
2021-12-10T20:29:32+00:00,1543,234,228,175
2021-12-10T20:29:55+00:00,1547,230,236,182
2021-12-10T20:30:17+00:00,1547,228,239,171
2021-12-10T20:30:40+00:00,1549,231,228,171
2021-12-10T20:31:02+00:00,1547,223,237,178
2021-12-10T20:31:24+00:00,1545,232,241,172
2021-12-10T20:31:47+00:00,1545,231,237,172
2021-12-10T20:32:09+00:00,1545,223,232,174
2021-12-10T20:32:32+00:00,1547,223,229,171
2021-12-10T20:32:54+00:00,1547,232,228,174
2021-12-10T20:33:17+00:00,1535,223,227,171
2021-12-10T20:33:39+00:00,1545,228,228,171
2021-12-10T20:34:01+00:00,1535,223,236,178
2021-12-10T20:34:24+00:00,1535,233,227,171
2021-12-10T20:34:46+00:00,1532,235,227,171
2021-12-10T20:35:08+00:00,1531,223,228,171
2021-12-10T20:35:31+00:00,1533,232,231,171
2021-12-10T20:35:53+00:00,1535,222,228,171
2021-12-10T20:36:16+00:00,1535,223,228,177
2021-12-10T20:36:38+00:00,1546,226,236,171
2021-12-10T20:37:00+00:00,1545,233,228,171
2021-12-10T20:37:23+00:00,1543,232,229,171
2021-12-10T20:37:45+00:00,1535,231,230,171
2021-12-10T20:38:08+00:00,1535,230,237,171
2021-12-10T20:38:30+00:00,1543,222,228,171
2021-12-10T20:38:52+00:00,1535,233,228,171
2021-12-10T20:39:15+00:00,1535,231,236,171
2021-12-10T20:39:37+00:00,1543,232,232,171
2021-12-10T20:40:00+00:00,1546,232,228,171
2021-12-10T20:40:22+00:00,1545,231,237,171
2021-12-10T20:40:44+00:00,1546,231,229,171
2021-12-10T20:41:07+00:00,1547,231,228,171
2021-12-10T20:41:29+00:00,1543,231,227,171
2021-12-10T20:41:51+00:00,1543,227,228,171
2021-12-10T20:42:14+00:00,1535,223,235,177
2021-12-10T20:42:36+00:00,1543,237,237,179
2021-12-10T20:43:00+00:00,1546,231,238,172
2021-12-10T20:43:22+00:00,1535,236,228,171
2021-12-10T20:43:44+00:00,1535,223,227,171
2021-12-10T20:44:07+00:00,1535,229,227,174
2021-12-10T20:44:29+00:00,1535,223,228,171
2021-12-10T20:44:52+00:00,1546,229,236,179
2021-12-10T20:45:14+00:00,1535,222,228,171
2021-12-10T20:45:37+00:00,1535,232,238,172
2021-12-10T20:45:59+00:00,1535,232,228,171
2021-12-10T20:46:22+00:00,1545,225,235,178
2021-12-10T20:46:44+00:00,1535,230,236,172
2021-12-10T20:47:06+00:00,1543,222,231,171
2021-12-10T20:47:29+00:00,1535,223,231,171
2021-12-10T20:47:52+00:00,1535,231,238,171
2021-12-10T20:48:14+00:00,1535,223,228,173
2021-12-10T20:48:36+00:00,1535,223,232,171
2021-12-10T20:48:59+00:00,1535,223,228,171
2021-12-10T20:49:22+00:00,1535,231,240,171
2021-12-10T20:49:44+00:00,1535,231,238,171
2021-12-10T20:50:06+00:00,1535,231,237,171
2021-12-10T20:50:29+00:00,1535,223,228,180
2021-12-10T20:50:51+00:00,1535,223,228,182
2021-12-10T20:51:14+00:00,1543,223,232,171
2021-12-10T20:51:36+00:00,1535,232,228,171
2021-12-10T20:51:59+00:00,1545,232,227,171
2021-12-10T20:52:21+00:00,1535,223,228,171
2021-12-10T20:52:44+00:00,1543,232,228,171
2021-12-10T20:53:06+00:00,1545,232,229,171
2021-12-10T20:53:29+00:00,1535,236,228,171
2021-12-10T20:53:51+00:00,1543,233,228,171
2021-12-10T20:54:14+00:00,1535,223,228,171
2021-12-10T20:54:36+00:00,1543,232,238,171
2021-12-10T20:54:58+00:00,1549,222,235,177
2021-12-10T20:55:21+00:00,1546,230,235,171
2021-12-10T20:55:44+00:00,1546,231,237,171
2021-12-10T20:56:08+00:00,1548,235,235,178
2021-12-10T20:56:32+00:00,1546,231,232,178
2021-12-10T20:56:54+00:00,1547,232,232,172
2021-12-10T20:57:17+00:00,1535,234,228,171
2021-12-10T20:57:39+00:00,1535,230,235,179
2021-12-10T20:58:01+00:00,1545,226,238,174
2021-12-10T20:58:24+00:00,1535,224,228,171
2021-12-10T20:58:46+00:00,1550,232,228,171
2021-12-10T20:59:09+00:00,1552,230,237,179
2021-12-10T20:59:31+00:00,1552,223,232,174
2021-12-10T20:59:54+00:00,1552,222,227,171
2021-12-10T21:00:16+00:00,1552,232,228,171
2021-12-10T21:00:39+00:00,1553,228,228,177
2021-12-10T21:01:01+00:00,1554,227,237,171
2021-12-10T21:01:23+00:00,1553,222,228,181
2021-12-10T21:01:46+00:00,1555,226,227,171
2021-12-10T21:02:08+00:00,1555,223,228,171
2021-12-10T21:02:31+00:00,1558,223,228,171
2021-12-10T21:02:53+00:00,1561,231,237,174
2021-12-10T21:03:16+00:00,1561,223,228,171
2021-12-10T21:03:38+00:00,1563,230,237,171
2021-12-10T21:04:00+00:00,1562,223,228,171
2021-12-10T21:04:23+00:00,1563,223,228,171
2021-12-10T21:04:45+00:00,1562,222,227,176
2021-12-10T21:05:08+00:00,1559,223,227,173
2021-12-10T21:05:30+00:00,1562,223,228,177
2021-12-10T21:05:53+00:00,1562,226,237,171
2021-12-10T21:06:15+00:00,1561,222,228,171
2021-12-10T21:06:38+00:00,1558,229,231,174
2021-12-10T21:07:00+00:00,1562,223,228,171
2021-12-10T21:07:22+00:00,1561,231,237,171
2021-12-10T21:07:45+00:00,1562,222,235,177
2021-12-10T21:08:07+00:00,1560,223,227,171
2021-12-10T21:08:30+00:00,1564,223,232,171
2021-12-10T21:08:52+00:00,1557,223,227,171
2021-12-10T21:09:15+00:00,1562,230,236,182
2021-12-10T21:09:37+00:00,1564,223,228,171
2021-12-10T21:09:59+00:00,1562,232,227,171
2021-12-10T21:10:22+00:00,1558,234,228,171
2021-12-10T21:10:44+00:00,1562,227,228,171
2021-12-10T21:11:06+00:00,1558,222,227,171
2021-12-10T21:11:29+00:00,1562,229,228,171
2021-12-10T21:11:51+00:00,1562,223,228,182
2021-12-10T21:12:13+00:00,1561,232,243,171
2021-12-10T21:12:36+00:00,1570,234,228,171
2021-12-10T21:12:59+00:00,1563,222,237,174
2021-12-10T21:13:21+00:00,1558,233,242,171
2021-12-10T21:13:43+00:00,1562,223,228,171
2021-12-10T21:14:06+00:00,1562,222,228,174
2021-12-10T21:14:28+00:00,1561,232,240,172
2021-12-10T21:14:50+00:00,1563,230,235,179
2021-12-10T21:15:13+00:00,1559,231,232,171
2021-12-10T21:15:35+00:00,1563,231,232,171
2021-12-10T21:15:58+00:00,1563,222,228,171
2021-12-10T21:16:20+00:00,1559,238,236,179
2021-12-10T21:16:43+00:00,1562,234,227,171
2021-12-10T21:17:05+00:00,1561,222,235,178
2021-12-10T21:17:28+00:00,1562,226,227,171
2021-12-10T21:17:51+00:00,1561,227,235,179
2021-12-10T21:18:13+00:00,1560,223,231,171
2021-12-10T21:18:36+00:00,1561,230,232,171
2021-12-10T21:18:58+00:00,1563,233,229,171
2021-12-10T21:19:21+00:00,1563,232,227,171
2021-12-10T21:19:43+00:00,1562,223,235,177
2021-12-10T21:20:06+00:00,1560,231,241,171
2021-12-10T21:20:28+00:00,1560,224,232,171
2021-12-10T21:20:51+00:00,1555,224,228,172
2021-12-10T21:21:13+00:00,1558,233,228,171
2021-12-10T21:21:35+00:00,1556,231,227,171
2021-12-10T21:21:58+00:00,1559,227,232,175
2021-12-10T21:22:20+00:00,1559,234,228,171
2021-12-10T21:22:42+00:00,1562,232,228,171
2021-12-10T21:23:05+00:00,1563,223,228,171
2021-12-10T21:23:27+00:00,1563,231,238,171
2021-12-10T21:23:49+00:00,1562,231,240,171
2021-12-10T21:24:12+00:00,1559,223,228,171
2021-12-10T21:24:34+00:00,1564,231,237,171
2021-12-10T21:24:57+00:00,1562,226,232,171
2021-12-10T21:25:20+00:00,1563,227,228,171
2021-12-10T21:25:42+00:00,1562,222,227,171
2021-12-10T21:26:05+00:00,1562,227,228,172
2021-12-10T21:26:28+00:00,1563,230,237,171
2021-12-10T21:26:50+00:00,1562,223,228,171
2021-12-10T21:27:12+00:00,1561,222,227,171
2021-12-10T21:27:35+00:00,1562,232,228,172
2021-12-10T21:27:58+00:00,1557,226,227,170
2021-12-10T21:28:20+00:00,1562,232,240,171
2021-12-10T21:28:43+00:00,1563,229,237,172
2021-12-10T21:29:06+00:00,1552,222,228,171
2021-12-10T21:29:28+00:00,1562,231,238,171
2021-12-10T21:29:50+00:00,1561,232,243,171
2021-12-10T21:30:13+00:00,1559,223,236,178
2021-12-10T21:30:36+00:00,1563,232,228,171
2021-12-10T21:30:58+00:00,1562,235,228,171
2021-12-10T21:31:20+00:00,1563,223,228,171
2021-12-10T21:31:42+00:00,1562,223,227,171
2021-12-10T21:32:05+00:00,1560,232,228,171
2021-12-10T21:32:27+00:00,1559,223,228,171
2021-12-10T21:32:50+00:00,1559,233,227,171
2021-12-10T21:33:12+00:00,1561,230,237,177
2021-12-10T21:33:35+00:00,1561,231,229,171
2021-12-10T21:33:57+00:00,1558,232,239,171
2021-12-10T21:34:19+00:00,1562,236,228,171
2021-12-10T21:34:42+00:00,1559,223,227,171
2021-12-10T21:35:04+00:00,1561,223,236,174
2021-12-10T21:35:26+00:00,1561,230,237,182
2021-12-10T21:35:49+00:00,1559,230,236,177
2021-12-10T21:36:11+00:00,1557,234,228,172
2021-12-10T21:36:34+00:00,1559,233,228,171
2021-12-10T21:36:56+00:00,1562,223,228,176
2021-12-10T21:37:18+00:00,1564,223,228,171
2021-12-10T21:37:41+00:00,1562,223,228,171
2021-12-10T21:38:03+00:00,1558,230,238,171
2021-12-10T21:38:26+00:00,1561,232,228,171
2021-12-10T21:38:48+00:00,1561,227,227,171
2021-12-10T21:39:10+00:00,1562,232,228,171
2021-12-10T21:39:33+00:00,1555,233,238,171
2021-12-10T21:39:55+00:00,1561,222,228,177
2021-12-10T21:40:18+00:00,1562,223,239,182
2021-12-10T21:40:40+00:00,1562,236,228,171
2021-12-10T21:41:03+00:00,1561,222,234,177
2021-12-10T21:41:25+00:00,1559,232,232,171
2021-12-10T21:41:48+00:00,1555,223,228,171
