,date,time,light_on,light_colormode,light_bri,light_hue,light_sat,light_xy,light_ct
1883,08/12/2021,22:56,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1884,08/12/2021,22:58,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1885,08/12/2021,22:59,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1886,08/12/2021,23:01,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1887,08/12/2021,23:02,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1888,08/12/2021,23:04,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1889,08/12/2021,23:05,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1890,08/12/2021,23:07,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1891,08/12/2021,23:08,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1892,08/12/2021,23:10,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1893,08/12/2021,23:11,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1894,08/12/2021,23:13,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1895,08/12/2021,23:14,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1896,08/12/2021,23:16,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1897,08/12/2021,23:17,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1898,08/12/2021,23:19,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1899,08/12/2021,23:20,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1900,08/12/2021,23:22,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1901,08/12/2021,23:23,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1902,08/12/2021,23:25,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1903,08/12/2021,23:26,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1904,08/12/2021,23:28,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1905,08/12/2021,23:29,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1906,08/12/2021,23:31,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1907,08/12/2021,23:32,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1908,08/12/2021,23:34,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1909,08/12/2021,23:35,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1910,08/12/2021,23:37,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1911,08/12/2021,23:38,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1912,08/12/2021,23:40,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1913,08/12/2021,23:41,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1914,08/12/2021,23:43,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1915,08/12/2021,23:44,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1916,08/12/2021,23:46,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1917,08/12/2021,23:47,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1918,08/12/2021,23:49,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1919,08/12/2021,23:50,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1920,08/12/2021,23:52,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1921,08/12/2021,23:53,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1922,08/12/2021,23:55,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1923,08/12/2021,23:56,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1924,08/12/2021,23:58,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1925,08/12/2021,23:59,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1926,09/12/2021,00:01,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1927,09/12/2021,00:02,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1928,09/12/2021,00:04,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1929,09/12/2021,00:05,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1930,09/12/2021,00:07,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1931,09/12/2021,00:08,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1932,09/12/2021,00:10,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1933,09/12/2021,00:11,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1934,09/12/2021,00:13,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1935,09/12/2021,00:14,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1936,09/12/2021,00:16,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1937,09/12/2021,00:17,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1938,09/12/2021,00:19,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1939,09/12/2021,00:20,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1940,09/12/2021,00:22,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1941,09/12/2021,00:23,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1942,09/12/2021,00:25,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1943,09/12/2021,00:26,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1944,09/12/2021,00:28,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1945,09/12/2021,00:29,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1946,09/12/2021,00:31,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1947,09/12/2021,00:32,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1948,09/12/2021,00:34,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1949,09/12/2021,00:35,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1950,09/12/2021,00:37,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1951,09/12/2021,00:38,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1952,09/12/2021,00:40,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1953,09/12/2021,00:41,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1954,09/12/2021,00:43,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1955,09/12/2021,00:44,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1956,09/12/2021,00:46,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1957,09/12/2021,00:47,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1958,09/12/2021,00:49,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1959,09/12/2021,00:50,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1960,09/12/2021,00:52,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1961,09/12/2021,00:53,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1962,09/12/2021,00:55,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1963,09/12/2021,00:56,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1964,09/12/2021,00:58,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1965,09/12/2021,00:59,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1966,09/12/2021,01:01,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1967,09/12/2021,01:02,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1968,09/12/2021,01:04,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1969,09/12/2021,01:05,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1970,09/12/2021,01:07,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1971,09/12/2021,01:08,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1972,09/12/2021,01:10,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1973,09/12/2021,01:11,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1974,09/12/2021,01:13,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1975,09/12/2021,01:14,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1976,09/12/2021,01:16,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1977,09/12/2021,01:17,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1978,09/12/2021,01:19,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1979,09/12/2021,01:20,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1980,09/12/2021,01:22,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1981,09/12/2021,01:23,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1982,09/12/2021,01:25,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1983,09/12/2021,01:26,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1984,09/12/2021,01:28,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1985,09/12/2021,01:29,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1986,09/12/2021,01:31,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1987,09/12/2021,01:32,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1988,09/12/2021,01:34,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1989,09/12/2021,01:35,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1990,09/12/2021,01:37,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1991,09/12/2021,01:38,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1992,09/12/2021,01:40,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1993,09/12/2021,01:41,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1994,09/12/2021,01:43,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1995,09/12/2021,01:44,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1996,09/12/2021,01:46,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1997,09/12/2021,01:47,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1998,09/12/2021,01:49,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
1999,09/12/2021,01:50,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
2000,09/12/2021,01:52,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
2001,09/12/2021,01:53,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
2002,09/12/2021,01:55,FALSE,xy,254,39392,13,"[0.3691, 0.3719]",230
2003,09/12/2021,01:56,TRUE,xy,254,8402,140,"[0.4575, 0.4099]",366
2004,09/12/2021,01:58,TRUE,xy,254,8402,140,"[0.4575, 0.4099]",366
2005,09/12/2021,01:59,TRUE,xy,254,8402,140,"[0.4575, 0.4099]",366
2006,09/12/2021,02:01,TRUE,xy,254,8402,140,"[0.4575, 0.4099]",366
2007,09/12/2021,02:02,TRUE,xy,254,8402,140,"[0.4575, 0.4099]",366
2008,09/12/2021,02:04,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2009,09/12/2021,02:05,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2010,09/12/2021,02:07,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2011,09/12/2021,02:08,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2012,09/12/2021,02:10,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2013,09/12/2021,02:11,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2014,09/12/2021,02:13,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2015,09/12/2021,02:14,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2016,09/12/2021,02:16,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2017,09/12/2021,02:17,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2018,09/12/2021,02:19,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2019,09/12/2021,02:20,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2020,09/12/2021,02:22,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2021,09/12/2021,02:23,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2022,09/12/2021,02:25,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2023,09/12/2021,02:26,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2024,09/12/2021,02:28,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2025,09/12/2021,02:29,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2026,09/12/2021,02:31,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2027,09/12/2021,02:32,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2028,09/12/2021,02:34,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2029,09/12/2021,02:35,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2030,09/12/2021,02:37,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2031,09/12/2021,02:38,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2032,09/12/2021,02:40,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2033,09/12/2021,02:41,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2034,09/12/2021,02:43,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2035,09/12/2021,02:44,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2036,09/12/2021,02:46,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2037,09/12/2021,02:47,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2038,09/12/2021,02:49,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2039,09/12/2021,02:50,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2040,09/12/2021,02:52,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2041,09/12/2021,02:53,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2042,09/12/2021,02:55,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2043,09/12/2021,02:56,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2044,09/12/2021,02:58,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2045,09/12/2021,02:59,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2046,09/12/2021,03:01,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2047,09/12/2021,03:02,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2048,09/12/2021,03:04,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2049,09/12/2021,03:05,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2050,09/12/2021,03:07,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2051,09/12/2021,03:08,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2052,09/12/2021,03:10,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2053,09/12/2021,03:11,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2054,09/12/2021,03:13,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2055,09/12/2021,03:14,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2056,09/12/2021,03:16,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2057,09/12/2021,03:17,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2058,09/12/2021,03:19,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2059,09/12/2021,03:20,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2060,09/12/2021,03:22,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2061,09/12/2021,03:23,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2062,09/12/2021,03:25,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2063,09/12/2021,03:26,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2064,09/12/2021,03:28,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2065,09/12/2021,03:29,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2066,09/12/2021,03:31,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2067,09/12/2021,03:32,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2068,09/12/2021,03:34,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2069,09/12/2021,03:35,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2070,09/12/2021,03:37,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2071,09/12/2021,03:38,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2072,09/12/2021,03:40,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2073,09/12/2021,03:41,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2074,09/12/2021,03:43,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2075,09/12/2021,03:44,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2076,09/12/2021,03:46,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2077,09/12/2021,03:47,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2078,09/12/2021,03:49,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2079,09/12/2021,03:50,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2080,09/12/2021,03:52,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2081,09/12/2021,03:53,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2082,09/12/2021,03:55,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2083,09/12/2021,03:56,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2084,09/12/2021,03:58,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2085,09/12/2021,03:59,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2086,09/12/2021,04:01,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2087,09/12/2021,04:02,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2088,09/12/2021,04:04,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2089,09/12/2021,04:05,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2090,09/12/2021,04:07,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2091,09/12/2021,04:08,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2092,09/12/2021,04:10,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2093,09/12/2021,04:11,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2094,09/12/2021,04:13,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2095,09/12/2021,04:14,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2096,09/12/2021,04:16,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2097,09/12/2021,04:17,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2098,09/12/2021,04:19,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2099,09/12/2021,04:20,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2100,09/12/2021,04:22,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2101,09/12/2021,04:23,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2102,09/12/2021,04:25,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2103,09/12/2021,04:26,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2104,09/12/2021,04:28,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2105,09/12/2021,04:29,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2106,09/12/2021,04:31,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2107,09/12/2021,04:32,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2108,09/12/2021,04:34,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2109,09/12/2021,04:35,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2110,09/12/2021,04:37,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2111,09/12/2021,04:38,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2112,09/12/2021,04:40,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2113,09/12/2021,04:41,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2114,09/12/2021,04:43,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2115,09/12/2021,04:44,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2116,09/12/2021,04:46,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2117,09/12/2021,04:47,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2118,09/12/2021,04:49,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2119,09/12/2021,04:50,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2120,09/12/2021,04:52,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2121,09/12/2021,04:53,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2122,09/12/2021,04:55,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2123,09/12/2021,04:56,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2124,09/12/2021,04:58,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2125,09/12/2021,04:59,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2126,09/12/2021,05:01,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2127,09/12/2021,05:02,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2128,09/12/2021,05:04,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2129,09/12/2021,05:05,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2130,09/12/2021,05:07,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2131,09/12/2021,05:08,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2132,09/12/2021,05:10,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2133,09/12/2021,05:11,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2134,09/12/2021,05:13,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2135,09/12/2021,05:14,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2136,09/12/2021,05:16,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2137,09/12/2021,05:17,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2138,09/12/2021,05:19,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2139,09/12/2021,05:20,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2140,09/12/2021,05:22,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2141,09/12/2021,05:23,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2142,09/12/2021,05:25,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2143,09/12/2021,05:26,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2144,09/12/2021,05:28,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2145,09/12/2021,05:29,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2146,09/12/2021,05:31,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2147,09/12/2021,05:32,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2148,09/12/2021,05:34,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2149,09/12/2021,05:35,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2150,09/12/2021,05:37,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2151,09/12/2021,05:38,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2152,09/12/2021,05:40,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2153,09/12/2021,05:41,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2154,09/12/2021,05:43,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2155,09/12/2021,05:44,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2156,09/12/2021,05:46,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2157,09/12/2021,05:47,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2158,09/12/2021,05:49,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2159,09/12/2021,05:50,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2160,09/12/2021,05:52,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2161,09/12/2021,05:53,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2162,09/12/2021,05:55,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2163,09/12/2021,05:56,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2164,09/12/2021,05:58,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2165,09/12/2021,05:59,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2166,09/12/2021,06:01,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2167,09/12/2021,06:02,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2168,09/12/2021,06:04,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2169,09/12/2021,06:05,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2170,09/12/2021,06:07,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2171,09/12/2021,06:08,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2172,09/12/2021,06:10,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2173,09/12/2021,06:11,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2174,09/12/2021,06:13,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2175,09/12/2021,06:14,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2176,09/12/2021,06:16,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2177,09/12/2021,06:17,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2178,09/12/2021,06:19,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2179,09/12/2021,06:20,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2180,09/12/2021,06:22,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2181,09/12/2021,06:23,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2182,09/12/2021,06:25,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2183,09/12/2021,06:26,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2184,09/12/2021,06:28,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2185,09/12/2021,06:29,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2186,09/12/2021,06:31,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2187,09/12/2021,06:32,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2188,09/12/2021,06:34,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2189,09/12/2021,06:35,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2190,09/12/2021,06:37,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2191,09/12/2021,06:38,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
2192,09/12/2021,06:40,FALSE,xy,254,8402,140,"[0.4575, 0.4099]",366
